"NAME","ID","BASIN","ISO_TIME_________","NATURE","LAT","LON","WMO WIND","WMO PRES","USA WIND","USA PRES","TOKYO WIND","TOKYO PRES","CMA WIND","CMA PRES","HKO WIND","HKO PRES"
"JELAWAT","2006174N08135","WP","03:00:00","TS","11.97","123.38","","","20","1004","","1007","23","1004","",""
"JELAWAT","2006174N08135","WP","06:00:00","TS","12.07","122.77","","1006","20","1004","","1006","23","1004","",""
"JELAWAT","2006174N08135","WP","09:00:00","TS","12.21","122.19","","","20","1004","","1007","23","1004","",""
"JELAWAT","2006174N08135","WP","12:00:00","TS","12.40","121.63","","1008","20","1004","","1008","23","1004","",""
"JELAWAT","2006174N08135","WP","15:00:00","TS","12.61","121.04","","","20","1004","","1008","23","1004","",""
"JELAWAT","2006174N08135","WP","18:00:00","TS","12.87","120.47","","1008","20","1005","","1008","23","1004","",""
"JELAWAT","2006174N08135","WP","21:00:00","TS","13.13","119.97","","","20","1004","","1007","26","1002","",""
"JELAWAT","2006174N08135","WP","2006-06-26 00:00:00","TS","13.47","119.47","","1006","20","1003","","1006","29","1000","",""
"JELAWAT","2006174N08135","WP","03:00:00","TS","13.92","118.90","","","25","1001","","1005","29","1000","",""
"JELAWAT","2006174N08135","WP","06:00:00","TS","14.40","118.30","","1004","30","1000","","1004","29","1000","",""
"JELAWAT","2006174N08135","WP","09:00:00","TS","14.81","117.69","","","30","1000","","1004","29","1000","",""
"JELAWAT","2006174N08135","WP","12:00:00","TS","15.20","117.10","","1004","30","1000","","1004","29","1000","",""
"JELAWAT","2006174N08135","WP","15:00:00","TS","15.57","116.55","","","30","1000","","1004","29","1000","",""
"JELAWAT","2006174N08135","WP","18:00:00","TS","15.92","116.06","","1004","30","1000","","1004","29","1000","30","998"
"JELAWAT","2006174N08135","WP","21:00:00","TS","16.29","115.69","","","32","998","","1003","29","1000","30","998"
"JELAWAT","2006174N08135","WP","2006-06-27 00:00:00","TS","16.65","115.36","","1002","35","997","","1002","29","1000","30","998"
"JELAWAT","2006174N08135","WP","03:00:00","TS","17.00","115.01","","","35","997","","1002","31","998","30","998"
"JELAWAT","2006174N08135","WP","06:00:00","TS","17.35","114.60","","1002","35","997","","1002","34","996","30","998"
"JELAWAT","2006174N08135","WP","09:00:00","TS","17.73","114.13","","","37","995","","1001","34","996","32","996"
"JELAWAT","2006174N08135","WP","12:00:00","TS","18.08","113.65","35","1000","40","994","35","1000","34","996","35","994"
"JELAWAT","2006174N08135","WP","15:00:00","TS","18.31","113.19","","","42","992","35","999","36","995","37","992"
"JELAWAT","2006174N08135","WP","18:00:00","TS","18.53","112.75","35","998","45","991","35","998","38","995","40","990"
"JELAWAT","2006174N08135","WP","21:00:00","TS","18.83","112.31","","","45","991","35","998","38","995","40","990"
"JELAWAT","2006174N08135","WP","2006-06-28 00:00:00","TS","19.15","111.95","35","998","45","991","35","998","38","995","40","990"
"JELAWAT","2006174N08135","WP","03:00:00","TS","19.43","111.71","","","40","994","37","997","38","995","37","992"
"JELAWAT","2006174N08135","WP","06:00:00","TS","19.68","111.53","40","996","35","997","40","996","38","995","35","994"
"JELAWAT","2006174N08135","WP","09:00:00","TS","19.91","111.30","","","35","997","40","996","38","995","32","996"
"JELAWAT","2006174N08135","WP","12:00:00","TS","20.12","111.10","40","996","35","997","40","996","38","995","30","998"
"JELAWAT","2006174N08135","WP","15:00:00","TS","20.32","110.94","","","32","997","37","996","33","995","30","998"
"JELAWAT","2006174N08135","WP","18:00:00","TS","20.55","110.81","35","996","30","997","35","996","29","996","30","998"
"JELAWAT","2006174N08135","WP","21:00:00","TS","20.86","110.66","","","30","997","","997","26","997","30","998"
"JELAWAT","2006174N08135","WP","2006-06-29 00:00:00","TS","21.23","110.47","","998","30","997","","998","23","998","30","998"
"JELAWAT","2006174N08135","WP","03:00:00","TS","21.74","110.03","","","27","999","","","","","",""
"JELAWAT","2006174N08135","WP","06:00:00","TS","22.20","109.60","","","25","1002","","","","","",""
"PRAPIROON","2006209N13130","WP","2006-07-28 00:00:00","NR","12.50","130.00","","","15","1004","","","","","",""
"PRAPIROON","2006209N13130","WP","03:00:00","NR","12.59","129.65","","","15","1005","","","","","",""
"PRAPIROON","2006209N13130","WP","06:00:00","TS","12.98","129.38","","1004","15","1006","","1004","23","1004","",""
"PRAPIROON","2006209N13130","WP","09:00:00","TS","13.15","129.16","","","15","1006","","1004","23","1004","",""
"PRAPIROON","2006209N13130","WP","12:00:00","TS","13.30","129.00","","1004","15","1006","","1004","23","1004","",""
"PRAPIROON","2006209N13130","WP","15:00:00","TS","13.38","128.87","","","15","1005","","1004","23","1004","",""
"PRAPIROON","2006209N13130","WP","18:00:00","TS","13.43","128.73","","1004","15","1004","","1004","23","1004","",""
"PRAPIROON","2006209N13130","WP","21:00:00","TS","13.51","128.63","","","15","1004","","1004","23","1004","",""
"PRAPIROON","2006209N13130","WP","2006-07-29 00:00:00","TS","13.60","128.53","","1004","15","1004","","1004","23","1004","",""
"PRAPIROON","2006209N13130","WP","03:00:00","TS","13.68","128.42","","","15","1004","","1004","23","1004","",""
"PRAPIROON","2006209N13130","WP","06:00:00","TS","13.77","128.27","","1004","15","1004","","1004","23","1004","",""
"PRAPIROON","2006209N13130","WP","09:00:00","TS","13.85","128.06","","","15","1004","","1004","23","1004","",""
"PRAPIROON","2006209N13130","WP","12:00:00","TS","13.93","127.83","","1004","15","1004","","1004","23","1004","",""
"PRAPIROON","2006209N13130","WP","15:00:00","TS","14.00","127.61","","","15","1004","","1004","23","1004","",""
"PRAPIROON","2006209N13130","WP","18:00:00","TS","14.07","127.37","","1004","15","1004","","1004","23","1004","",""
"PRAPIROON","2006209N13130","WP","21:00:00","TS","14.13","127.10","","","17","1004","","1004","23","1004","",""
"PRAPIROON","2006209N13130","WP","2006-07-30 00:00:00","TS","14.20","126.80","","1004","20","1004","","1004","23","1004","",""
"PRAPIROON","2006209N13130","WP","03:00:00","TS","14.26","126.47","","","20","1004","","1004","23","1004","",""
"PRAPIROON","2006209N13130","WP","06:00:00","TS","14.33","126.10","","1004","20","1004","","1004","23","1004","",""
"PRAPIROON","2006209N13130","WP","09:00:00","TS","14.43","125.67","","","20","1004","","1004","23","1004","",""
"PRAPIROON","2006209N13130","WP","12:00:00","TS","14.57","125.20","","1004","20","1004","","1004","23","1004","",""
"PRAPIROON","2006209N13130","WP","15:00:00","TS","14.74","124.70","","","20","1004","","1004","23","1004","",""
"PRAPIROON","2006209N13130","WP","18:00:00","TS","14.97","124.20","","1004","20","1004","","1004","23","1004","",""
"PRAPIROON","2006209N13130","WP","21:00:00","TS","15.21","123.73","","","22","1003","","1004","26","1002","",""
"PRAPIROON","2006209N13130","WP","2006-07-31 00:00:00","TS","15.50","123.27","","1004","25","1002","","1004","29","1000","",""
"PRAPIROON","2006209N13130","WP","03:00:00","TS","15.88","122.80","","","27","1001","","1003","29","1000","",""
"PRAPIROON","2006209N13130","WP","06:00:00","TS","16.24","122.33","","1002","30","1000","","1002","29","1000","25","998"
"PRAPIROON","2006209N13130","WP","09:00:00","TS","16.46","121.88","","","30","1000","","1002","29","1000","25","998"
"PRAPIROON","2006209N13130","WP","12:00:00","TS","16.58","121.34","","1002","30","1000","","1002","29","1000","25","998"
"PRAPIROON","2006209N13130","WP","15:00:00","TS","16.64","120.59","","","30","1000","","1002","29","1000","27","997"
"PRAPIROON","2006209N13130","WP","18:00:00","TS","16.67","119.78","","1002","30","1000","","1002","29","1000","30","996"
"PRAPIROON","2006209N13130","WP","21:00:00","TS","16.75","119.14","","","35","997","","1001","29","1000","30","996"
"PRAPIROON","2006209N13130","WP","2006-08-01 00:00:00","TS","16.85","118.60","","1000","40","994","","1000","29","1000","30","996"
"PRAPIROON","2006209N13130","WP","03:00:00","TS","16.98","118.13","","","42","992","","999","31","997","32","994"
"PRAPIROON","2006209N13130","WP","06:00:00","TS","17.15","117.68","35","998","45","991","35","998","34","995","35","992"
"PRAPIROON","2006209N13130","WP","09:00:00","TS","17.36","117.15","","","45","991","37","996","39","992","40","990"
"PRAPIROON","2006209N13130","WP","12:00:00","TS","17.55","116.65","40","994","45","991","40","994","44","990","45","988"
"PRAPIROON","2006209N13130","WP","15:00:00","TS","17.61","116.25","","","50","987","45","989","46","990","47","986"
"PRAPIROON","2006209N13130","WP","18:00:00","TS","17.67","115.90","50","985","55","984","50","985","48","990","50","984"
"PRAPIROON","2006209N13130","WP","21:00:00","TS","17.85","115.56","","","55","984","52","982","51","987","52","982"
"PRAPIROON","2006209N13130","WP","2006-08-02 00:00:00","TS","18.12","115.25","55","980","55","984","55","980","54","985","55","980"
"PRAPIROON","2006209N13130","WP","03:00:00","TS","18.50","115.00","","","60","980","57","977","59","980","57","977"
"PRAPIROON","2006209N13130","WP","06:00:00","TS","18.85","114.70","60","975","65","976","60","975","64","975","60","975"
"PRAPIROON","2006209N13130","WP","09:00:00","TS","19.04","114.19","","","65","976","62","972","64","975","62","972"
"PRAPIROON","2006209N13130","WP","12:00:00","TS","19.15","113.70","65","970","65","976","65","970","64","975","65","970"
"PRAPIROON","2006209N13130","WP","15:00:00","TS","19.22","113.42","","","65","976","65","970","64","975","65","970"
"PRAPIROON","2006209N13130","WP","18:00:00","TS","19.38","113.23","65","970","65","976","65","970","64","975","65","970"
"PRAPIROON","2006209N13130","WP","21:00:00","TS","19.74","112.98","","","67","974","65","970","64","975","67","967"
"PRAPIROON","2006209N13130","WP","2006-08-03 00:00:00","TS","20.17","112.73","65","970","70","972","65","970","64","975","70","965"
"PRAPIROON","2006209N13130","WP","03:00:00","TS","20.55","112.50","","","70","972","65","970","64","975","70","965"
"PRAPIROON","2006209N13130","WP","06:00:00","TS","20.90","112.23","65","970","70","972","65","970","64","975","70","965"
"PRAPIROON","2006209N13130","WP","09:00:00","TS","21.23","111.89","","","67","974","62","972","64","975","67","967"
"PRAPIROON","2006209N13130","WP","12:00:00","TS","21.50","111.45","60","975","65","976","60","975","64","975","65","970"
"PRAPIROON","2006209N13130","WP","15:00:00","TS","21.67","110.86","","","55","983","60","977","59","980","60","975"
"PRAPIROON","2006209N13130","WP","18:00:00","TS","21.83","110.28","60","980","45","991","60","980","54","985","55","980"
"PRAPIROON","2006209N13130","WP","21:00:00","TS","22.03","109.85","","","45","991","55","982","46","990","50","984"
"PRAPIROON","2006209N13130","WP","2006-08-04 00:00:00","TS","22.28","109.50","50","985","45","991","50","985","38","995","45","988"
"PRAPIROON","2006209N13130","WP","03:00:00","TS","22.57","109.18","","","40","994","47","987","36","995","40","990"
"PRAPIROON","2006209N13130","WP","06:00:00","TS","22.88","108.87","45","990","35","997","45","990","34","995","35","992"
"PRAPIROON","2006209N13130","WP","09:00:00","TS","23.16","108.52","","","32","998","42","992","31","996","30","995"
"PRAPIROON","2006209N13130","WP","12:00:00","TS","23.42","108.17","40","994","30","1000","40","994","29","998","25","998"
"PRAPIROON","2006209N13130","WP","15:00:00","TS","23.71","107.89","","","30","1000","37","995","26","998","",""
"PRAPIROON","2006209N13130","WP","18:00:00","TS","23.93","107.65","35","996","30","1000","35","996","23","998","",""
"PRAPIROON","2006209N13130","WP","21:00:00","TS","24.03","107.33","","","27","1001","","997","23","998","",""
"PRAPIROON","2006209N13130","WP","2006-08-05 00:00:00","TS","24.04","107.01","","998","25","1002","","998","23","998","",""
"PRAPIROON","2006209N13130","WP","03:00:00","TS","23.96","106.77","","","","","","1000","23","999","",""
"PRAPIROON","2006209N13130","WP","06:00:00","TS","23.90","106.60","","1002","","","","1002","23","1000","",""
"BOPHA","2006217N20134","WP","2006-08-05 00:00:00","NR","20.20","133.50","","","15","1006","","","","","",""
"BOPHA","2006217N20134","WP","03:00:00","NR","20.41","133.19","","","15","1005","","","","","",""
"BOPHA","2006217N20134","WP","06:00:00","TS","20.56","132.86","","1006","15","1005","","1006","29","1002","",""
"BOPHA","2006217N20134","WP","09:00:00","TS","20.68","132.61","","","15","1005","","1005","29","1002","",""
"BOPHA","2006217N20134","WP","12:00:00","TS","20.78","132.40","","1004","15","1006","","1004","29","1002","",""
"BOPHA","2006217N20134","WP","15:00:00","TS","20.90","132.23","","","20","1004","","1003","29","1001","",""
"BOPHA","2006217N20134","WP","18:00:00","TS","21.07","132.07","","1002","25","1002","","1002","29","1000","",""
"BOPHA","2006217N20134","WP","21:00:00","TS","21.29","131.88","","","27","1001","","1002","29","1000","",""
"BOPHA","2006217N20134","WP","2006-08-06 00:00:00","TS","21.53","131.67","","1002","30","1000","","1002","29","1000","",""
"BOPHA","2006217N20134","WP","03:00:00","TS","21.75","131.43","","","32","998","","1002","29","1000","",""
"BOPHA","2006217N20134","WP","06:00:00","TS","21.97","131.14","","1002","35","997","","1002","29","1000","30","996"
"BOPHA","2006217N20134","WP","09:00:00","TS","22.18","130.77","","","37","995","","1000","31","997","32","994"
"BOPHA","2006217N20134","WP","12:00:00","TS","22.35","130.37","35","998","40","994","35","998","34","995","35","992"
"BOPHA","2006217N20134","WP","15:00:00","TS","22.47","129.98","","","40","994","40","996","39","992","37","990"
"BOPHA","2006217N20134","WP","18:00:00","TS","22.55","129.60","45","994","40","994","45","994","44","990","40","988"
"BOPHA","2006217N20134","WP","21:00:00","TS","22.62","129.27","","","42","992","47","992","46","990","45","984"
"BOPHA","2006217N20134","WP","2006-08-07 00:00:00","TS","22.70","128.93","50","990","45","991","50","990","48","990","50","980"
"BOPHA","2006217N20134","WP","03:00:00","TS","22.80","128.51","","","47","989","50","990","48","990","50","980"
"BOPHA","2006217N20134","WP","06:00:00","TS","22.90","128.08","50","990","50","987","50","990","48","990","50","980"
"BOPHA","2006217N20134","WP","09:00:00","TS","22.97","127.70","","","47","989","50","990","46","990","47","982"
"BOPHA","2006217N20134","WP","12:00:00","TS","23.02","127.28","50","990","45","991","50","990","44","990","45","984"
"BOPHA","2006217N20134","WP","15:00:00","TS","23.09","126.73","50","990","45","991","50","990","44","990","42","986"
"BOPHA","2006217N20134","WP","18:00:00","TS","23.15","126.20","50","990","45","991","50","990","44","990","40","988"
"BOPHA","2006217N20134","WP","21:00:00","TS","23.20","125.63","55","985","45","991","55","985","46","987","42","986"
"BOPHA","2006217N20134","WP","2006-08-08 00:00:00","TS","23.23","125.05","55","980","45","991","55","980","48","985","45","984"
"BOPHA","2006217N20134","WP","03:00:00","TS","23.30","124.45","55","980","45","991","55","980","46","987","45","984"
"BOPHA","2006217N20134","WP","06:00:00","TS","23.35","123.83","50","985","45","991","50","985","44","990","45","984"
"BOPHA","2006217N20134","WP","09:00:00","TS","23.32","123.24","45","990","47","989","45","990","44","990","45","984"
"BOPHA","2006217N20134","WP","12:00:00","TS","23.20","122.68","45","990","50","987","45","990","44","990","45","984"
"BOPHA","2006217N20134","WP","15:00:00","TS","23.05","122.16","","","52","985","42","991","44","990","42","986"
"BOPHA","2006217N20134","WP","18:00:00","TS","22.90","121.58","40","992","55","984","40","992","44","990","40","988"
"BOPHA","2006217N20134","WP","21:00:00","TS","22.81","120.76","","","50","987","37","992","39","992","40","988"
"BOPHA","2006217N20134","WP","2006-08-09 00:00:00","TS","22.75","119.93","35","992","45","991","35","992","34","995","40","988"
"BOPHA","2006217N20134","WP","03:00:00","TS","22.71","119.25","","","42","992","","993","31","996","37","990"
"BOPHA","2006217N20134","WP","06:00:00","TS","22.65","118.65","","994","40","994","","994","29","998","35","992"
"BOPHA","2006217N20134","WP","09:00:00","TS","22.52","118.03","","","37","995","","994","29","998","32","994"
"BOPHA","2006217N20134","WP","12:00:00","TS","22.33","117.53","","994","35","997","","994","29","998","30","996"
"BOPHA","2006217N20134","WP","15:00:00","TS","22.06","117.18","","","32","998","","994","29","998","30","996"
"BOPHA","2006217N20134","WP","18:00:00","TS","21.80","116.95","","994","30","1000","","994","29","998","30","996"
"BOPHA","2006217N20134","WP","21:00:00","TS","21.61","116.76","","","27","1001","","995","29","998","27","997"
"BOPHA","2006217N20134","WP","2006-08-10 00:00:00","TS","21.50","116.60","","996","25","1002","","996","29","998","25","998"
"BOPHA","2006217N20134","WP","03:00:00","TS","21.48","116.43","","","25","1001","","997","26","998","25","998"
"BOPHA","2006217N20134","WP","06:00:00","TS","21.53","116.23","","998","25","1000","","998","23","998","25","998"
"BOPHA","2006217N20134","WP","09:00:00","TS","21.56","115.96","","","25","1001","","998","23","998","25","998"
"BOPHA","2006217N20134","WP","12:00:00","TS","21.60","115.61","","998","25","1002","","998","23","998","25","998"
"BOPHA","2006217N20134","WP","15:00:00","TS","21.67","115.14","","","25","1002","","998","23","998","",""
"BOPHA","2006217N20134","WP","18:00:00","TS","21.77","114.67","","998","25","1002","","998","23","998","",""
"BOPHA","2006217N20134","WP","21:00:00","TS","21.89","114.26","","","25","1002","","999","23","999","",""
"BOPHA","2006217N20134","WP","2006-08-11 00:00:00","TS","22.03","113.90","","1000","25","1002","","1000","23","1000","",""
"NOT_NAMED","2006264N13115","WP","2006-09-21 00:00:00","TS","13.20","115.00","","","19","1004","",""
"NOT_NAMED","2006264N13115","WP","03:00:00","TS","13.23","115.10","","","19","1004","",""
"NOT_NAMED","2006264N13115","WP","06:00:00","TS","13.33","115.38","15","1006","19","1004","",""
"NOT_NAMED","2006264N13115","WP","09:00:00","TS","13.47","115.44","15","1006","19","1004","",""
"NOT_NAMED","2006264N13115","WP","12:00:00","TS","13.60","115.43","15","1006","19","1004","",""
"NOT_NAMED","2006264N13115","WP","15:00:00","TS","13.65","115.30","15","1006","21","1003","",""
"NOT_NAMED","2006264N13115","WP","18:00:00","TS","13.65","115.10","15","1006","23","1002","",""
"NOT_NAMED","2006264N13115","WP","21:00:00","TS","13.64","114.90","15","1006","23","1002","",""
"NOT_NAMED","2006264N13115","WP","2006-09-22 00:00:00","TS","13.60","114.70","15","1006","23","1002","",""
"NOT_NAMED","2006264N13115","WP","03:00:00","TS","13.55","114.53","17","1005","23","1002","",""
"NOT_NAMED","2006264N13115","WP","06:00:00","TS","13.50","114.34","20","1004","23","1002","25","1000"
"NOT_NAMED","2006264N13115","WP","09:00:00","TS","13.49","114.16","20","1004","23","1002","25","1000"
"NOT_NAMED","2006264N13115","WP","12:00:00","TS","13.52","113.94","20","1004","23","1002","25","1000"
"NOT_NAMED","2006264N13115","WP","15:00:00","TS","13.58","113.66","22","1003","26","1001","27","998"
"NOT_NAMED","2006264N13115","WP","18:00:00","TS","13.67","113.33","25","1002","29","1000","30","996"
"NOT_NAMED","2006264N13115","WP","21:00:00","TS","13.76","112.99","25","1002","29","1000","30","996"
"NOT_NAMED","2006264N13115","WP","2006-09-23 00:00:00","TS","13.90","112.63","25","1002","29","1000","30","996"
"NOT_NAMED","2006264N13115","WP","03:00:00","TS","14.09","112.25","27","1001","29","1000","30","996"
"NOT_NAMED","2006264N13115","WP","06:00:00","TS","14.33","111.93","30","1000","29","1000","30","996"
"NOT_NAMED","2006264N13115","WP","09:00:00","TS","14.59","111.76","30","1000","29","1000","30","996"
"NOT_NAMED","2006264N13115","WP","12:00:00","TS","14.87","111.63","30","1000","29","1000","30","996"
"NOT_NAMED","2006264N13115","WP","15:00:00","TS","15.15","111.46","30","1000","29","1000","30","996"
"NOT_NAMED","2006264N13115","WP","18:00:00","TS","15.47","111.27","30","1000","29","1000","30","996"
"NOT_NAMED","2006264N13115","WP","21:00:00","TS","15.88","111.06","30","1000","31","997","30","996"
"NOT_NAMED","2006264N13115","WP","2006-09-24 00:00:00","TS","16.27","110.77","30","1000","34","995","30","996"
"NOT_NAMED","2006264N13115","WP","03:00:00","TS","16.48","110.32","30","1000","34","995","30","996"
"NOT_NAMED","2006264N13115","WP","06:00:00","TS","16.63","109.83","30","1000","34","995","30","996"
"NOT_NAMED","2006264N13115","WP","09:00:00","TS","16.84","109.46","30","1000","34","995","30","996"
"NOT_NAMED","2006264N13115","WP","12:00:00","TS","17.00","109.13","30","1000","34","995","30","996"
"NOT_NAMED","2006264N13115","WP","15:00:00","TS","17.11","108.74","27","1001","34","995","30","996"
"NOT_NAMED","2006264N13115","WP","18:00:00","TS","17.21","108.39","25","1002","34","995","30","996"
"NOT_NAMED","2006264N13115","WP","21:00:00","TS","17.28","108.12","22","1003","31","996","",""
"NOT_NAMED","2006264N13115","WP","2006-09-25 00:00:00","TS","17.40","107.65","20","1004","29","998","",""
"NOT_NAMED","2006264N13115","WP","03:00:00","TS","17.72","106.94","","","26","999","",""
"NOT_NAMED","2006264N13115","WP","06:00:00","TS","18.00","105.90","","","23","1000","",""
"XANGSANE","2006268N12129","WP","2006-09-25 00:00:00","TS","11.80","129.10","","1008","","","","1008","23","1004","",""
"XANGSANE","2006268N12129","WP","03:00:00","TS","11.80","128.96","","","","","","1007","26","1003","",""
"XANGSANE","2006268N12129","WP","06:00:00","TS","11.76","128.74","","1006","20","1004","","1006","29","1002","",""
"XANGSANE","2006268N12129","WP","09:00:00","TS","11.74","128.53","","","22","1003","","1005","29","1001","",""
"XANGSANE","2006268N12129","WP","12:00:00","TS","11.72","128.35","","1004","25","1002","","1004","29","1000","25","1000"
"XANGSANE","2006268N12129","WP","15:00:00","TS","11.73","128.19","","","27","1001","","1003","29","1000","27","999"
"XANGSANE","2006268N12129","WP","18:00:00","TS","11.77","128.02","","1002","30","1000","","1002","29","1000","30","998"
"XANGSANE","2006268N12129","WP","21:00:00","TS","11.81","127.81","","","32","998","","1001","31","998","32","997"
"XANGSANE","2006268N12129","WP","2006-09-26 00:00:00","TS","11.85","127.60","35","1000","35","997","35","1000","34","996","35","996"
"XANGSANE","2006268N12129","WP","03:00:00","TS","11.89","127.41","","","40","994","42","992","39","993","37","994"
"XANGSANE","2006268N12129","WP","06:00:00","TS","11.95","127.23","50","985","45","991","50","985","44","990","40","992"
"XANGSANE","2006268N12129","WP","09:00:00","TS","12.05","127.03","","","50","987","55","980","49","987","42","990"
"XANGSANE","2006268N12129","WP","12:00:00","TS","12.15","126.80","60","975","55","984","60","975","54","985","45","988"
"XANGSANE","2006268N12129","WP","15:00:00","TS","12.21","126.49","","","60","980","62","972","59","980","47","986"
"XANGSANE","2006268N12129","WP","18:00:00","TS","12.27","126.15","65","970","65","976","65","970","64","975","50","984"
"XANGSANE","2006268N12129","WP","21:00:00","TS","12.35","125.84","","","77","965","70","965","70","970","55","979"
"XANGSANE","2006268N12129","WP","2006-09-27 00:00:00","TS","12.48","125.50","75","960","90","954","75","960","77","965","60","975"
"XANGSANE","2006268N12129","WP","03:00:00","TS","12.67","125.09","","","102","940","80","950","87","955","65","970"
"XANGSANE","2006268N12129","WP","06:00:00","TS","12.88","124.63","85","940","115","927","85","940","97","945","70","965"
"XANGSANE","2006268N12129","WP","09:00:00","TS","13.02","124.15","","","120","921","80","945","92","947","72","962"
"XANGSANE","2006268N12129","WP","12:00:00","TS","13.17","123.65","75","950","125","916","75","950","87","950","75","960"
"XANGSANE","2006268N12129","WP","15:00:00","TS","13.36","123.15","","","122","919","72","955","82","955","77","957"
"XANGSANE","2006268N12129","WP","18:00:00","TS","13.58","122.65","70","960","120","922","70","960","77","960","80","955"
"XANGSANE","2006268N12129","WP","21:00:00","TS","13.78","122.17","","","115","927","67","965","77","960","80","955"
"XANGSANE","2006268N12129","WP","2006-09-28 00:00:00","TS","14.02","121.65","65","970","110","933","65","970","77","960","80","955"
"XANGSANE","2006268N12129","WP","03:00:00","TS","14.33","121.04","","","107","935","62","972","72","965","80","955"
"XANGSANE","2006268N12129","WP","06:00:00","TS","14.65","120.43","60","975","105","938","60","975","68","970","80","955"
"XANGSANE","2006268N12129","WP","09:00:00","TS","14.96","119.91","","","102","941","60","975","68","970","80","955"
"XANGSANE","2006268N12129","WP","12:00:00","TS","15.20","119.38","60","975","100","944","60","975","68","970","80","955"
"XANGSANE","2006268N12129","WP","15:00:00","TS","15.30","118.71","","","95","949","62","970","68","970","80","955"
"XANGSANE","2006268N12129","WP","18:00:00","TS","15.33","118.03","65","965","90","954","65","965","68","970","80","955"
"XANGSANE","2006268N12129","WP","21:00:00","TS","15.32","117.41","","","97","946","67","962","72","965","80","955"
"XANGSANE","2006268N12129","WP","2006-09-29 00:00:00","TS","15.32","116.83","70","960","105","938","70","960","77","960","80","955"
"XANGSANE","2006268N12129","WP","03:00:00","TS","15.42","116.24","","","105","938","72","960","77","960","80","955"
"XANGSANE","2006268N12129","WP","06:00:00","TS","15.52","115.65","75","960","105","938","75","960","77","960","80","955"
"XANGSANE","2006268N12129","WP","09:00:00","TS","15.61","115.03","","","107","935","75","957","82","955","82","952"
"XANGSANE","2006268N12129","WP","12:00:00","TS","15.65","114.43","75","955","110","933","75","955","87","950","85","950"
"XANGSANE","2006268N12129","WP","15:00:00","TS","15.62","113.83","","","112","930","77","952","87","950","90","945"
"XANGSANE","2006268N12129","WP","18:00:00","TS","15.58","113.30","80","950","115","927","80","950","87","950","95","940"
"XANGSANE","2006268N12129","WP","21:00:00","TS","15.56","112.86","","","115","927","80","950","87","950","100","935"
"XANGSANE","2006268N12129","WP","2006-09-30 00:00:00","TS","15.58","112.45","80","950","115","927","80","950","87","950","105","930"
"XANGSANE","2006268N12129","WP","03:00:00","TS","15.62","112.01","","","115","927","80","950","87","950","105","930"
"XANGSANE","2006268N12129","WP","06:00:00","TS","15.70","111.55","80","950","115","927","80","950","87","950","105","930"
"XANGSANE","2006268N12129","WP","09:00:00","TS","15.84","111.09","","","112","930","77","955","87","950","102","932"
"XANGSANE","2006268N12129","WP","12:00:00","TS","15.98","110.63","75","960","110","933","75","960","87","950","100","935"
"XANGSANE","2006268N12129","WP","15:00:00","TS","16.00","110.16","","","102","941","75","962","87","952","97","937"
"XANGSANE","2006268N12129","WP","18:00:00","TS","16.00","109.68","75","965","95","949","75","965","87","955","95","940"
"XANGSANE","2006268N12129","WP","21:00:00","TS","16.07","109.17","","","90","953","72","965","82","957","90","945"
"XANGSANE","2006268N12129","WP","2006-10-01 00:00:00","TS","16.07","108.63","70","965","85","958","70","965","77","960","85","950"
"XANGSANE","2006268N12129","WP","03:00:00","TS","15.93","108.01","","","80","962","67","967","70","967","77","957"
"XANGSANE","2006268N12129","WP","06:00:00","TS","15.72","107.40","65","970","75","967","65","970","64","975","70","965"
"XANGSANE","2006268N12129","WP","09:00:00","TS","15.56","106.86","","","65","975","60","975","56","982","62","972"
"XANGSANE","2006268N12129","WP","12:00:00","TS","15.45","106.35","55","980","55","984","55","980","48","990","55","980"
"XANGSANE","2006268N12129","WP","15:00:00","TS","15.41","105.86","","","47","989","47","988","41","992","47","986"
"XANGSANE","2006268N12129","WP","18:00:00","TS","15.46","105.37","40","996","40","994","40","996","34","995","40","992"
"XANGSANE","2006268N12129","WP","21:00:00","TS","15.55","104.79","","","37","995","","998","31","997","32","996"
"XANGSANE","2006268N12129","WP","2006-10-02 00:00:00","TS","15.63","104.30","","1000","35","997","","1000","29","1000","25","1000"
"XANGSANE","2006268N12129","WP","03:00:00","TS","15.69","104.19","","","","","","1000","26","1001","",""
"XANGSANE","2006268N12129","WP","06:00:00","TS","15.70","104.10","","1000","","","","1000","23","1002","",""
"XANGSANE","2006268N12129","WP","09:00:00","TS","15.74","103.97","","","","","","1001","21","1002","",""
"XANGSANE","2006268N12129","WP","12:00:00","TS","15.80","103.80","","1002","","","","1002","19","1002","",""
"CIMARON","2006298N12143","WP","2006-10-25 00:00:00","NR","11.50","142.60","","","15","1006","","","","","",""
"CIMARON","2006298N12143","WP","03:00:00","NR","11.81","142.07","","","15","1006","","","","","",""
"CIMARON","2006298N12143","WP","06:00:00","TS","12.18","141.54","","1006","15","1006","","1006","23","1004","",""
"CIMARON","2006298N12143","WP","09:00:00","TS","12.27","140.91","","","15","1006","","1007","23","1004","",""
"CIMARON","2006298N12143","WP","12:00:00","TS","12.26","140.26","","1008","15","1006","","1008","23","1004","",""
