"NAME","ID","BASIN","ISO_TIME_________","NATURE","LAT","LON","WMO WIND","WMO PRES","USA WIND","USA PRES","TOKYO WIND","TOKYO PRES","CMA WIND","CMA PRES","HKO WIND","HKO PRES"
"CIMARON","2001125N05129","WP","06:00:00","TS","10.30","126.50","","","25","","","","","","",""
"CIMARON","2001125N05129","WP","09:00:00","TS","10.51","126.39","","","25","","","","","","",""
"CIMARON","2001125N05129","WP","12:00:00","TS","10.70","126.20","","","25","","","","","","",""
"CIMARON","2001125N05129","WP","15:00:00","TS","10.86","125.93","","","25","","","","","","",""
"CIMARON","2001125N05129","WP","18:00:00","TS","11.00","125.60","","","25","","","","","","",""
"CIMARON","2001125N05129","WP","21:00:00","TS","11.15","125.26","","","25","","","","","","",""
"CIMARON","2001125N05129","WP","2001-05-08 00:00:00","TS","11.30","124.90","","","25","","","","","","",""
"CIMARON","2001125N05129","WP","03:00:00","TS","11.46","124.55","","","25","","","","","","",""
"CIMARON","2001125N05129","WP","06:00:00","TS","11.60","124.20","","","25","","","","","","",""
"CIMARON","2001125N05129","WP","09:00:00","TS","11.66","123.86","","","25","","","","","","",""
"CIMARON","2001125N05129","WP","12:00:00","TS","11.70","123.50","","","25","","","","","","",""
"CIMARON","2001125N05129","WP","15:00:00","TS","11.75","123.08","","","25","","","","","","",""
"CIMARON","2001125N05129","WP","18:00:00","TS","11.80","122.60","","","25","","","","","","",""
"CIMARON","2001125N05129","WP","21:00:00","TS","11.85","122.06","","","25","","","","","","",""
"CIMARON","2001125N05129","WP","2001-05-09 00:00:00","TS","11.90","121.50","","","25","1002","","","","","",""
"CIMARON","2001125N05129","WP","03:00:00","TS","11.92","120.93","","","27","1001","","","","","",""
"CIMARON","2001125N05129","WP","06:00:00","TS","12.00","120.40","","","30","1000","","","","","",""
"CIMARON","2001125N05129","WP","09:00:00","TS","12.21","119.94","","","30","1000","","","","","",""
"CIMARON","2001125N05129","WP","12:00:00","TS","12.27","119.73","","1004","30","1000","","1004","23","1004","",""
"CIMARON","2001125N05129","WP","15:00:00","TS","12.40","119.58","","","30","1000","","1004","23","1004","",""
"CIMARON","2001125N05129","WP","18:00:00","TS","12.62","119.48","","1004","30","1000","","1004","23","1004","",""
"CIMARON","2001125N05129","WP","21:00:00","TS","12.92","119.45","","","32","998","","1004","23","1004","",""
"CIMARON","2001125N05129","WP","2001-05-10 00:00:00","TS","13.33","119.43","","1004","35","997","","1004","23","1004","",""
"CIMARON","2001125N05129","WP","03:00:00","TS","13.76","119.37","","","35","997","","1004","26","1003","",""
"CIMARON","2001125N05129","WP","06:00:00","TS","14.18","119.34","","1004","35","997","","1004","29","1002","25","1002"
"CIMARON","2001125N05129","WP","09:00:00","TS","14.67","119.29","","","37","995","","1003","29","1002","25","1002"
"CIMARON","2001125N05129","WP","12:00:00","TS","15.14","119.25","","1002","40","994","","1002","29","1002","25","1002"
"CIMARON","2001125N05129","WP","15:00:00","TS","15.55","119.23","","","40","994","","1002","29","1002","25","1002"
"CIMARON","2001125N05129","WP","18:00:00","TS","15.98","119.20","","1002","40","994","","1002","29","1002","25","1002"
"CIMARON","2001125N05129","WP","21:00:00","TS","16.43","119.17","","","40","994","","1001","29","1001","27","1001"
"CIMARON","2001125N05129","WP","2001-05-11 00:00:00","TS","16.85","119.15","35","1000","40","994","35","1000","29","1000","30","1000"
"CIMARON","2001125N05129","WP","03:00:00","TS","17.18","119.15","","","40","994","35","999","31","999","32","999"
"CIMARON","2001125N05129","WP","06:00:00","TS","17.45","119.18","35","998","40","994","35","998","34","998","35","998"
"CIMARON","2001125N05129","WP","09:00:00","TS","17.71","119.22","","","42","994","35","998","34","998","35","998"
"CIMARON","2001125N05129","WP","12:00:00","TS","17.95","119.30","35","998","45","994","35","998","34","998","35","998"
"CIMARON","2001125N05129","WP","15:00:00","TS","18.18","119.39","","","45","992","37","997","36","996","37","997"
"CIMARON","2001125N05129","WP","18:00:00","TS","18.40","119.53","40","996","45","991","40","996","38","995","40","996"
"CIMARON","2001125N05129","WP","21:00:00","TS","18.63","119.69","","","45","991","40","995","41","992","40","996"
"CIMARON","2001125N05129","WP","2001-05-12 00:00:00","TS","18.87","119.90","40","994","45","991","40","994","44","990","40","996"
"CIMARON","2001125N05129","WP","03:00:00","TS","19.17","120.13","","","45","992","40","994","44","990","40","996"
"CIMARON","2001125N05129","WP","06:00:00","TS","19.48","120.38","40","994","45","994","40","994","44","990","40","996"
"CIMARON","2001125N05129","WP","09:00:00","TS","19.74","120.65","","","45","994","40","994","44","990","40","996"
"CIMARON","2001125N05129","WP","12:00:00","TS","20.00","120.90","40","994","45","994","40","994","44","990","40","996"
"CIMARON","2001125N05129","WP","15:00:00","TS","20.25","121.07","45","992","47","992","45","992","44","990","42","993"
"CIMARON","2001125N05129","WP","18:00:00","TS","20.52","121.28","45","990","50","991","45","990","44","990","45","990"
"CIMARON","2001125N05129","WP","21:00:00","TS","20.83","121.53","45","990","50","987","45","990","44","990","45","990"
"CIMARON","2001125N05129","WP","2001-05-13 00:00:00","TS","21.15","121.83","50","985","50","984","50","985","44","990","45","990"
"CIMARON","2001125N05129","WP","03:00:00","TS","21.61","122.22","50","985","50","985","50","985","46","987","47","987"
"CIMARON","2001125N05129","WP","06:00:00","TS","22.08","122.65","45","990","50","987","45","990","48","985","50","985"
"CIMARON","2001125N05129","WP","09:00:00","TS","22.58","123.17","45","990","52","987","45","990","48","985","50","985"
"CIMARON","2001125N05129","WP","12:00:00","TS","23.12","123.78","45","990","55","987","45","990","48","985","50","985"
"CIMARON","2001125N05129","WP","15:00:00","TS","23.65","124.42","45","990","57","985","45","990","48","985","50","985"
"CIMARON","2001125N05129","WP","18:00:00","TS","24.28","125.12","45","990","60","984","45","990","48","985","50","985"
"CIMARON","2001125N05129","WP","21:00:00","TS","24.87","125.78","45","990","57","984","45","990","48","985","50","985"
"CIMARON","2001125N05129","WP","2001-05-14 00:00:00","TS","25.48","126.48","45","990","55","984","45","990","48","985","50","985"
"CIMARON","2001125N05129","WP","03:00:00","TS","26.07","127.21","45","992","50","987","45","992","43","987","45","989"
"CIMARON","2001125N05129","WP","06:00:00","TS","26.61","127.98","40","996","45","991","40","996","38","990","40","994"
"CIMARON","2001125N05129","WP","09:00:00","TS","27.07","128.56","35","998","47","994","35","998","36","994","37","997"
"CIMARON","2001125N05129","WP","12:00:00","MX","27.25","129.19","","1000","50","997","","1000","34","998","35","1000"
"CIMARON","2001125N05129","WP","15:00:00","MX","27.31","129.87","","","","","","1000","31","999","",""
"CIMARON","2001125N05129","WP","18:00:00","MX","27.40","130.65","","1000","","","","1000","29","1000","",""
"CIMARON","2001125N05129","WP","21:00:00","MX","27.42","131.30","","","","","","1001","29","1001","",""
"CIMARON","2001125N05129","WP","2001-05-15 00:00:00","MX","27.45","131.95","","1002","","","","1002","29","1002","",""
"CIMARON","2001125N05129","WP","03:00:00","MX","27.58","132.74","","","","","","1002","29","1002","",""
"CIMARON","2001125N05129","WP","06:00:00","MX","27.70","133.50","","1002","","","","1002","29","1002","",""
"CIMARON","2001125N05129","WP","09:00:00","MX","27.73","134.10","","","","","","1003","26","1003","",""
"CIMARON","2001125N05129","WP","12:00:00","MX","27.70","134.60","","1004","","","","1004","23","1004","",""
"DURIAN","2001180N15118","WP","2001-06-29 00:00:00","TS","15.00","117.80","","","20","1002","","","","","",""
"DURIAN","2001180N15118","WP","03:00:00","TS","15.20","117.49","","","22","1002","","","","","",""
"DURIAN","2001180N15118","WP","06:00:00","TS","15.68","117.04","","1004","25","1002","","1004","29","1002","",""
"DURIAN","2001180N15118","WP","09:00:00","TS","15.80","116.66","","","25","1002","","1002","29","1001","",""
"DURIAN","2001180N15118","WP","12:00:00","TS","15.92","116.28","","1000","25","1002","","1000","29","1000","",""
"DURIAN","2001180N15118","WP","15:00:00","TS","16.10","115.94","","","27","1001","","1000","29","1000","",""
"DURIAN","2001180N15118","WP","18:00:00","TS","16.30","115.67","","1000","30","1000","","1000","29","1000","",""
"DURIAN","2001180N15118","WP","21:00:00","TS","16.44","115.39","","","32","998","","1000","29","1000","",""
"DURIAN","2001180N15118","WP","2001-06-30 00:00:00","TS","16.62","115.15","","1000","35","997","","1000","29","1000","30","1000"
"DURIAN","2001180N15118","WP","03:00:00","TS","16.98","114.93","","","37","995","","998","31","999","32","998"
"DURIAN","2001180N15118","WP","06:00:00","TS","17.39","114.73","35","996","40","994","35","996","34","998","35","996"
"DURIAN","2001180N15118","WP","09:00:00","TS","17.77","114.53","","","42","992","40","993","39","994","40","993"
"DURIAN","2001180N15118","WP","12:00:00","TS","18.12","114.33","45","990","45","991","45","990","44","990","45","990"
"DURIAN","2001180N15118","WP","15:00:00","TS","18.52","114.10","","","50","987","47","987","44","990","47","987"
"DURIAN","2001180N15118","WP","18:00:00","TS","18.88","113.80","50","985","55","984","50","985","44","990","50","985"
"DURIAN","2001180N15118","WP","21:00:00","TS","19.15","113.36","","","55","984","50","985","46","987","52","982"
"DURIAN","2001180N15118","WP","2001-07-01 00:00:00","TS","19.38","112.90","50","985","55","984","50","985","48","985","55","980"
"DURIAN","2001180N15118","WP","03:00:00","TS","19.58","112.57","","","60","980","50","985","51","982","57","977"
"DURIAN","2001180N15118","WP","06:00:00","TS","19.77","112.28","50","985","65","976","50","985","54","980","60","975"
"DURIAN","2001180N15118","WP","09:00:00","TS","20.00","111.92","","","67","974","52","982","59","977","62","972"
"DURIAN","2001180N15118","WP","12:00:00","TS","20.25","111.55","55","980","70","972","55","980","64","975","65","970"
"DURIAN","2001180N15118","WP","15:00:00","TS","20.53","111.18","","","72","969","57","975","66","972","67","967"
"DURIAN","2001180N15118","WP","18:00:00","TS","20.83","110.78","60","970","75","967","60","970","68","970","70","965"
"DURIAN","2001180N15118","WP","21:00:00","TS","21.11","110.32","","","75","969","55","975","66","972","67","967"
"DURIAN","2001180N15118","WP","2001-07-02 00:00:00","TS","21.35","109.83","50","980","75","972","50","980","64","975","65","970"
"DURIAN","2001180N15118","WP","03:00:00","TS","21.51","109.30","","","72","972","47","980","59","977","62","972"
"DURIAN","2001180N15118","WP","06:00:00","TS","21.65","108.80","45","980","70","972","45","980","54","980","60","975"
"DURIAN","2001180N15118","WP","09:00:00","TS","21.84","108.40","","","62","978","42","985","49","985","55","980"
"DURIAN","2001180N15118","WP","12:00:00","TS","22.02","108.03","40","990","55","984","40","990","44","990","50","985"
"DURIAN","2001180N15118","WP","15:00:00","TS","22.18","107.61","","","47","989","","991","39","991","45","987"
"DURIAN","2001180N15118","WP","18:00:00","TS","22.33","107.23","","992","40","994","","992","34","992","40","990"
"DURIAN","2001180N15118","WP","21:00:00","TS","22.49","106.93","","","35","997","","993","31","993","37","991"
"DURIAN","2001180N15118","WP","2001-07-03 00:00:00","TS","22.66","106.59","","994","30","1000","","994","29","995","35","992"
"DURIAN","2001180N15118","WP","03:00:00","TS","22.74","105.99","","","27","1001","","994","29","995","32","993"
"DURIAN","2001180N15118","WP","06:00:00","TS","22.78","105.34","","994","25","1002","","994","29","995","30","994"
"DURIAN","2001180N15118","WP","09:00:00","TS","22.73","104.68","","","","","","995","29","996","",""
"DURIAN","2001180N15118","WP","12:00:00","TS","22.80","104.45","","996","","","","996","29","998","",""
"UTOR","2001181N08141","WP","2001-06-30 00:00:00","TS","8.30","140.60","","","25","","","","","","",""
"UTOR","2001181N08141","WP","03:00:00","TS","8.21","140.23","","","25","","","","","","",""
"UTOR","2001181N08141","WP","06:00:00","TS","8.10","139.90","","","25","","","","","","",""
"UTOR","2001181N08141","WP","09:00:00","TS","7.95","139.64","","","25","","","","","","",""
"UTOR","2001181N08141","WP","12:00:00","TS","7.80","139.40","","","25","","","","","","",""
"UTOR","2001181N08141","WP","15:00:00","TS","7.68","139.11","","","25","","","","","","",""
"UTOR","2001181N08141","WP","18:00:00","TS","7.60","138.80","","","25","","","","","","",""
"UTOR","2001181N08141","WP","21:00:00","TS","7.53","138.49","","","25","","","","","","",""
"UTOR","2001181N08141","WP","2001-07-01 00:00:00","TS","7.30","138.08","","","25","1002","","","","","25","1002"
"UTOR","2001181N08141","WP","03:00:00","TS","7.25","137.85","","","27","1001","","","","","25","1002"
"UTOR","2001181N08141","WP","06:00:00","TS","7.29","137.76","","998","30","1000","","998","29","1000","25","1002"
"UTOR","2001181N08141","WP","09:00:00","TS","7.53","137.75","","","30","1000","","997","29","997","27","1001"
"UTOR","2001181N08141","WP","12:00:00","TS","7.88","137.77","","996","30","1000","","996","29","995","30","1000"
"UTOR","2001181N08141","WP","15:00:00","TS","8.29","137.77","","","30","1000","","994","29","995","30","1000"
"UTOR","2001181N08141","WP","18:00:00","TS","8.82","137.65","","992","30","1000","","992","29","995","30","1000"
"UTOR","2001181N08141","WP","21:00:00","TS","9.57","137.42","","","32","998","","991","31","992","35","996"
"UTOR","2001181N08141","WP","2001-07-02 00:00:00","TS","10.35","137.07","35","990","35","997","35","990","34","990","40","992"
"UTOR","2001181N08141","WP","03:00:00","TS","10.95","136.65","","","35","997","35","990","36","990","42","991"
"UTOR","2001181N08141","WP","06:00:00","TS","11.48","136.12","35","990","35","997","35","990","38","990","45","990"
"UTOR","2001181N08141","WP","09:00:00","TS","11.99","135.57","","","40","994","37","990","41","987","47","987"
"UTOR","2001181N08141","WP","12:00:00","TS","12.47","134.93","40","990","45","991","40","990","44","985","50","985"
"UTOR","2001181N08141","WP","15:00:00","TS","12.97","134.17","","","52","991","42","987","46","982","52","982"
"UTOR","2001181N08141","WP","18:00:00","TS","13.42","133.32","45","985","60","991","45","985","48","980","55","980"
"UTOR","2001181N08141","WP","21:00:00","TS","13.80","132.42","","","62","983","45","982","51","980","57","977"
"UTOR","2001181N08141","WP","2001-07-03 00:00:00","TS","14.20","131.48","45","980","65","976","45","980","54","980","60","975"
"UTOR","2001181N08141","WP","03:00:00","TS","14.77","130.56","","","65","976","50","975","56","977","62","972"
"UTOR","2001181N08141","WP","06:00:00","TS","15.38","129.65","55","970","65","976","55","970","58","975","65","970"
"UTOR","2001181N08141","WP","09:00:00","TS","15.91","128.76","","","65","976","55","970","61","972","67","967"
"UTOR","2001181N08141","WP","12:00:00","TS","16.42","127.88","55","970","65","976","55","970","64","970","70","965"
"UTOR","2001181N08141","WP","15:00:00","TS","16.92","126.97","","","67","974","57","967","66","967","70","965"
"UTOR","2001181N08141","WP","18:00:00","TS","17.40","126.05","60","965","70","972","60","965","68","965","70","965"
"UTOR","2001181N08141","WP","21:00:00","TS","17.88","125.13","","","72","969","60","965","68","965","70","965"
"UTOR","2001181N08141","WP","2001-07-04 00:00:00","TS","18.30","124.18","60","965","75","967","60","965","68","965","70","965"
"UTOR","2001181N08141","WP","03:00:00","TS","18.61","123.15","","","77","965","60","962","68","965","70","965"
"UTOR","2001181N08141","WP","06:00:00","TS","18.85","122.15","60","960","80","963","60","960","68","965","70","965"
"UTOR","2001181N08141","WP","09:00:00","TS","19.06","121.20","","","80","963","60","962","68","965","70","965"
"UTOR","2001181N08141","WP","12:00:00","TS","19.25","120.45","60","965","80","963","60","965","68","965","70","965"
"UTOR","2001181N08141","WP","15:00:00","TS","19.44","120.06","","","77","965","60","965","68","965","70","965"
"UTOR","2001181N08141","WP","18:00:00","TS","19.67","119.75","60","965","75","967","60","965","68","965","70","965"
"UTOR","2001181N08141","WP","21:00:00","TS","20.04","119.19","","","72","969","60","965","68","965","70","965"
"UTOR","2001181N08141","WP","2001-07-05 00:00:00","TS","20.40","118.58","60","965","70","972","60","965","68","965","70","965"
"UTOR","2001181N08141","WP","03:00:00","TS","20.64","118.04","","","67","974","60","965","68","965","70","965"
"UTOR","2001181N08141","WP","06:00:00","TS","20.83","117.55","60","965","65","976","60","965","68","965","70","965"
"UTOR","2001181N08141","WP","09:00:00","TS","21.00","117.07","","","65","980","57","965","68","965","70","965"
"UTOR","2001181N08141","WP","12:00:00","TS","21.20","116.62","55","965","65","984","55","965","68","965","70","965"
"UTOR","2001181N08141","WP","15:00:00","TS","21.47","116.26","","","65","980","52","967","68","965","70","965"
"UTOR","2001181N08141","WP","18:00:00","TS","21.82","115.88","50","970","65","976","50","970","68","965","70","965"
"UTOR","2001181N08141","WP","21:00:00","TS","22.31","115.38","","","65","976","47","972","63","967","65","967"
"UTOR","2001181N08141","WP","2001-07-06 00:00:00","TS","22.75","114.80","45","975","65","976","45","975","58","970","60","970"
"UTOR","2001181N08141","WP","03:00:00","TS","22.98","114.16","","","55","","40","979","53","975","55","972"
"UTOR","2001181N08141","WP","06:00:00","TS","23.10","113.50","35","983","45","","35","983","48","980","50","975"
"UTOR","2001181N08141","WP","09:00:00","TS","23.21","112.88","","","42","","","984","43","982","47","977"
"UTOR","2001181N08141","WP","12:00:00","TS","23.30","112.30","","986","40","","","986","38","985","45","980"
"UTOR","2001181N08141","WP","15:00:00","TS","23.39","111.79","","","37","","","988","36","986","42","982"
"UTOR","2001181N08141","WP","18:00:00","TS","23.49","111.28","","990","35","","","990","34","988","40","985"
"UTOR","2001181N08141","WP","21:00:00","TS","23.63","110.67","","","30","","","991","31","989","35","987"
"UTOR","2001181N08141","WP","2001-07-07 00:00:00","TS","23.73","110.00","","992","25","1002","","992","29","990","30","990"
"UTOR","2001181N08141","WP","03:00:00","TS","23.68","109.30","","","","","","","29","991","27","992"
"UTOR","2001181N08141","WP","06:00:00","TS","23.65","108.70","","","","","","","29","992","25","994"
"UTOR","2001181N08141","WP","09:00:00","TS","23.71","108.19","","","","","","","26","993","25","994"
"UTOR","2001181N08141","WP","12:00:00","TS","23.80","107.70","","","","","","","23","995","25","994"
"UTOR","2001181N08141","WP","15:00:00","TS","23.86","107.19","","","","","","","21","996","25","995"
"UTOR","2001181N08141","WP","18:00:00","TS","23.90","106.65","","","","","","","19","997","25","996"
"YUTU","2001204N19127","WP","2001-07-22 12:00:00","TS","18.70","126.70","","","25","1002","","","","","",""
"YUTU","2001204N19127","WP","15:00:00","TS","18.89","126.08","","","25","1002","","","","","",""
"YUTU","2001204N19127","WP","18:00:00","TS","19.06","125.52","","1004","25","1002","","1004","29","1004","",""
"YUTU","2001204N19127","WP","21:00:00","TS","19.28","124.76","","","25","1002","","1003","29","1003","",""
"YUTU","2001204N19127","WP","2001-07-23 00:00:00","TS","19.44","124.04","","1002","25","1002","","1002","29","1002","25","1002"
"YUTU","2001204N19127","WP","03:00:00","TS","19.64","123.37","","","27","1001","","1002","29","1001","27","1001"
"YUTU","2001204N19127","WP","06:00:00","TS","19.83","122.69","","1002","30","1000","","1002","29","1000","30","1000"
"YUTU","2001204N19127","WP","09:00:00","TS","19.93","121.95","","","32","998","","1001","31","997","32","998"
"YUTU","2001204N19127","WP","12:00:00","TS","20.00","121.20","","1000","35","997","","1000","34","995","35","996"
"YUTU","2001204N19127","WP","15:00:00","TS","20.10","120.51","","","35","997","","997","36","995","37","994"
"YUTU","2001204N19127","WP","18:00:00","TS","20.20","119.83","35","994","35","997","35","994","38","995","40","992"
"YUTU","2001204N19127","WP","21:00:00","TS","20.32","119.10","","","45","990","40","989","41","992","42","991"
"YUTU","2001204N19127","WP","2001-07-24 00:00:00","TS","20.42","118.38","45","985","55","984","45","985","44","990","45","990"
"YUTU","2001204N19127","WP","03:00:00","TS","20.50","117.65","","","62","978","47","982","51","985","50","985"
"YUTU","2001204N19127","WP","06:00:00","TS","20.55","116.98","50","980","70","972","50","980","58","980","55","980"
"YUTU","2001204N19127","WP","09:00:00","TS","20.58","116.38","","","77","965","50","980","61","977","62","975"
"YUTU","2001204N19127","WP","12:00:00","TS","20.60","115.83","50","980","85","958","50","980","64","975","70","970"
"YUTU","2001204N19127","WP","15:00:00","TS","20.63","115.22","","","85","958","50","980","64","975","75","965"
"YUTU","2001204N19127","WP","18:00:00","TS","20.65","114.68","50","980","85","958","50","980","64","975","80","960"
"YUTU","2001204N19127","WP","21:00:00","TS","20.61","114.27","","","85","958","52","977","64","975","80","960"
"YUTU","2001204N19127","WP","2001-07-25 00:00:00","TS","20.60","113.93","55","975","85","958","55","975","64","975","80","960"
"YUTU","2001204N19127","WP","03:00:00","TS","20.67","113.56","","","82","960","55","975","64","975","80","960"
"YUTU","2001204N19127","WP","06:00:00","TS","20.80","113.20","55","975","80","963","55","975","64","975","80","960"
"YUTU","2001204N19127","WP","09:00:00","TS","20.97","112.86","","","80","963","52","977","64","975","75","965"
"YUTU","2001204N19127","WP","12:00:00","TS","21.15","112.45","50","980","80","963","50","980","64","975","70","970"
"YUTU","2001204N19127","WP","15:00:00","TS","21.30","111.85","","","77","965","47","982","64","975","65","972"
"YUTU","2001204N19127","WP","18:00:00","TS","21.42","111.23","45","985","75","967","45","985","64","975","60","975"
"YUTU","2001204N19127","WP","21:00:00","TS","21.53","110.71","","","67","973","","990","56","980","55","980"
"YUTU","2001204N19127","WP","2001-07-26 00:00:00","TS","21.63","110.25","","996","60","980","","996","48","985","50","985"
"YUTU","2001204N19127","WP","03:00:00","TS","21.75","109.80","","","52","985","","997","43","987","45","988"
"YUTU","2001204N19127","WP","06:00:00","TS","21.88","109.41","","998","45","991","","998","38","990","40","992"
"YUTU","2001204N19127","WP","09:00:00","TS","22.03","109.07","","","40","994","","","33","992","35","994"
"YUTU","2001204N19127","WP","12:00:00","TS","22.18","108.72","","","35","997","","","29","995","30","996"
"YUTU","2001204N19127","WP","15:00:00","TS","22.25","108.44","","","30","999","","","","","",""
"YUTU","2001204N19127","WP","18:00:00","TS","22.40","108.10","","","25","1002","","","","","",""
"USAGI","2001220N17118","WP","2001-08-08 06:00:00","TS","16.80","117.50","","","25","1002","","","","","",""
"USAGI","2001220N17118","WP","09:00:00","TS","16.81","116.85","","","25","1002","","","","","",""
"USAGI","2001220N17118","WP","12:00:00","TS","16.75","116.20","","1004","25","1002","","1004","","","",""
"USAGI","2001220N17118","WP","15:00:00","TS","16.71","115.60","","","25","1002","","1004","","","",""
"USAGI","2001220N17118","WP","18:00:00","TS","16.66","115.04","","1004","25","1002","","1004","","","",""
"USAGI","2001220N17118","WP","21:00:00","TS","16.62","114.50","","","25","1002","","1003","","","",""
"USAGI","2001220N17118","WP","2001-08-09 00:00:00","TS","16.64","113.93","","1002","25","1002","","1002","23","1002","",""
"USAGI","2001220N17118","WP","03:00:00","TS","16.66","113.51","","","25","1002","","1001","23","1002","",""
"USAGI","2001220N17118","WP","06:00:00","TS","16.67","113.08","","1000","25","1002","","1000","23","1002","25","1000"
"USAGI","2001220N17118","WP","09:00:00","TS","16.68","112.82","","","25","1002","","999","26","1000","27","999"
"USAGI","2001220N17118","WP","12:00:00","TS","16.77","112.61","","998","25","1002","","998","29","998","30","998"
"USAGI","2001220N17118","WP","15:00:00","TS","17.03","112.20","","","27","1001","","998","29","998","30","997"
"USAGI","2001220N17118","WP","18:00:00","TS","17.33","111.63","","998","30","1000","","998","29","998","30","996"
"USAGI","2001220N17118","WP","21:00:00","TS","17.55","110.99","","","30","1000","","997","29","997","30","996"
"USAGI","2001220N17118","WP","2001-08-10 00:00:00","TS","17.73","110.28","","996","30","1000","","996","29","997","30","996"
"USAGI","2001220N17118","WP","03:00:00","TS","17.82","109.51","","","32","998","","994","31","995","32","995"
"USAGI","2001220N17118","WP","06:00:00","TS","17.88","108.75","35","992","35","997","35","992","34","994","35","994"
"USAGI","2001220N17118","WP","09:00:00","TS","17.95","108.10","","","37","995","35","992","36","994","37","993"
"USAGI","2001220N17118","WP","12:00:00","TS","18.05","107.45","35","992","40","994","35","992","38","994","40","992"
"USAGI","2001220N17118","WP","15:00:00","TS","18.23","106.71","","","40","994","35","993","36","994","37","993"
"USAGI","2001220N17118","WP","18:00:00","TS","18.35","105.90","35","994","40","994","35","994","34","994","35","994"
"USAGI","2001220N17118","WP","21:00:00","TS","18.29","105.01","","","35","997","","996","31","997","32","996"
"USAGI","2001220N17118","WP","2001-08-11 00:00:00","TS","18.15","104.08","","998","30","1000","","998","29","1000","30","998"
"USAGI","2001220N17118","WP","03:00:00","TS","18.24","103.23","","","27","1001","","","","","",""
"USAGI","2001220N17118","WP","06:00:00","TS","18.20","102.40","","","25","1002","","","","","",""
"FITOW","2001239N19116","WP","2001-08-27 06:00:00","TS","19.35","115.90","","","15","1000","","","19","1002","",""
"FITOW","2001239N19116","WP","09:00:00","TS","19.34","115.44","","","15","999","","","19","1002","",""
"FITOW","2001239N19116","WP","12:00:00","TS","19.35","115.00","","","15","998","","","19","1002","",""
"FITOW","2001239N19116","WP","15:00:00","TS","19.38","114.58","","","15","1002","","","19","1002","",""
"FITOW","2001239N19116","WP","18:00:00","TS","19.40","114.20","","","15","1006","","","19","1002","",""
"FITOW","2001239N19116","WP","21:00:00","TS","19.39","113.84","","","17","1005","","","21","1001","",""
"FITOW","2001239N19116","WP","2001-08-28 00:00:00","TS","19.31","113.68","","996","20","1004","","996","23","1000","",""
"FITOW","2001239N19116","WP","03:00:00","TS","19.26","113.58","","","20","1004","","996","26","998","",""
"FITOW","2001239N19116","WP","06:00:00","TS","19.24","113.47","","996","20","1004","","996","29","997","",""
"FITOW","2001239N19116","WP","09:00:00","TS","19.25","113.29","","","20","1004","","996","29","997","",""
"FITOW","2001239N19116","WP","12:00:00","TS","19.28","113.07","","996","20","1004","","996","29","997","25","996"
"FITOW","2001239N19116","WP","15:00:00","TS","19.33","112.87","","","20","1004","","996","29","997","25","996"
"FITOW","2001239N19116","WP","18:00:00","TS","19.39","112.67","","996","20","1004","","996","29","997","25","996"
"FITOW","2001239N19116","WP","21:00:00","TS","19.43","112.46","","","22","1000","","995","29","996","26","995"
"FITOW","2001239N19116","WP","2001-08-29 00:00:00","TS","19.48","112.20","","994","25","997","","994","29","996","28","994"
"FITOW","2001239N19116","WP","03:00:00","TS","19.54","111.90","","","25","999","","994","29","995","29","992"
"FITOW","2001239N19116","WP","06:00:00","TS","19.62","111.58","","994","25","1002","","994","29","995","30","990"
