"NAME","ID","BASIN","ISO_TIME_________","NATURE","LAT","LON","WMO WIND","WMO PRES","USA WIND","USA PRES","TOKYO WIND","TOKYO PRES","CMA WIND","CMA PRES","HKO WIND","HKO PRES"
"CHAN-HOM","2009123N10111","WP","21:00:00","TS","13.46","112.79","","","57","980","55","980","54","985","55","980"
"CHAN-HOM","2009123N10111","WP","2009-05-06 00:00:00","TS","13.62","113.10","55","980","60","978","55","980","54","985","55","980"
"CHAN-HOM","2009123N10111","WP","03:00:00","TS","13.86","113.50","","","60","978","55","980","54","985","57","977"
"CHAN-HOM","2009123N10111","WP","06:00:00","TS","14.10","113.95","55","980","60","978","55","980","54","985","60","975"
"CHAN-HOM","2009123N10111","WP","09:00:00","TS","14.25","114.35","","","62","976","57","977","56","982","60","975"
"CHAN-HOM","2009123N10111","WP","12:00:00","TS","14.40","114.80","60","975","65","974","60","975","58","980","60","975"
"CHAN-HOM","2009123N10111","WP","15:00:00","TS","14.60","115.38","","","70","970","62","975","61","977","60","975"
"CHAN-HOM","2009123N10111","WP","18:00:00","TS","14.82","116.03","65","975","75","967","65","975","64","975","60","975"
"CHAN-HOM","2009123N10111","WP","21:00:00","TS","15.04","116.67","","","75","967","65","975","64","975","62","972"
"CHAN-HOM","2009123N10111","WP","2009-05-07 00:00:00","TS","15.28","117.35","65","975","75","967","65","975","64","975","65","970"
"CHAN-HOM","2009123N10111","WP","03:00:00","TS","15.53","118.04","","","82","961","65","975","66","972","67","967"
"CHAN-HOM","2009123N10111","WP","06:00:00","TS","15.80","118.75","65","975","90","956","65","975","68","970","70","965"
"CHAN-HOM","2009123N10111","WP","09:00:00","TS","16.11","119.46","","","82","961","60","980","63","972","70","965"
"CHAN-HOM","2009123N10111","WP","12:00:00","TS","16.40","120.18","55","985","75","967","55","985","58","975","70","965"
"CHAN-HOM","2009123N10111","WP","15:00:00","TS","16.67","120.88","","","60","978","52","987","53","982","65","970"
"CHAN-HOM","2009123N10111","WP","18:00:00","TS","16.85","121.65","50","990","45","989","50","990","48","990","60","975"
"CHAN-HOM","2009123N10111","WP","21:00:00","TS","16.91","122.56","","","45","989","50","990","48","990","55","980"
"CHAN-HOM","2009123N10111","WP","2009-05-08 00:00:00","TS","16.90","123.45","50","990","45","989","50","990","48","990","50","985"
"CHAN-HOM","2009123N10111","WP","03:00:00","TS","16.92","124.13","","","45","989","47","990","46","990","47","986"
"CHAN-HOM","2009123N10111","WP","06:00:00","TS","16.95","124.75","45","990","45","989","45","990","44","990","45","988"
"CHAN-HOM","2009123N10111","WP","09:00:00","TS","16.97","125.46","","","42","991","42","991","41","992","42","989"
"CHAN-HOM","2009123N10111","WP","12:00:00","TS","17.00","126.10","40","992","40","993","40","992","38","995","40","990"
"CHAN-HOM","2009123N10111","WP","15:00:00","TS","17.05","126.54","","","35","996","37","993","36","995","37","992"
"CHAN-HOM","2009123N10111","WP","18:00:00","TS","17.10","126.88","35","994","30","1000","35","994","34","995","35","995"
"CHAN-HOM","2009123N10111","WP","21:00:00","TS","17.13","127.21","","","27","1002","","996","31","997","32","996"
"CHAN-HOM","2009123N10111","WP","2009-05-09 00:00:00","TS","17.18","127.50","","998","25","1004","","998","29","1000","30","998"
"CHAN-HOM","2009123N10111","WP","03:00:00","TS","17.24","127.76","","","25","1004","","999","29","1000","30","998"
"CHAN-HOM","2009123N10111","WP","06:00:00","TS","17.35","128.03","","1000","25","1004","","1000","29","1000","30","998"
"CHAN-HOM","2009123N10111","WP","09:00:00","TS","17.48","128.39","","","25","1004","","1001","29","1000","30","998"
"CHAN-HOM","2009123N10111","WP","12:00:00","TS","17.70","128.65","","1002","25","1004","","1002","29","1000","30","998"
"CHAN-HOM","2009123N10111","WP","15:00:00","TS","18.07","128.62","","","25","1004","","1003","27","1001","27","999"
"CHAN-HOM","2009123N10111","WP","18:00:00","TS","18.45","128.42","","1004","25","1004","","1004","25","1002","25","1000"
"CHAN-HOM","2009123N10111","WP","21:00:00","TS","18.68","128.13","","","25","1004","","1005","25","1003","25","1000"
"CHAN-HOM","2009123N10111","WP","2009-05-10 00:00:00","TS","18.90","127.90","","1006","25","1004","","1006","25","1004","25","1000"
"CHAN-HOM","2009123N10111","WP","03:00:00","TS","19.23","127.96","","","25","1004","","1006","25","1004","25","1000"
"CHAN-HOM","2009123N10111","WP","06:00:00","TS","19.60","128.05","","1006","25","1004","","1006","25","1004","25","1000"
"CHAN-HOM","2009123N10111","WP","09:00:00","TS","20.00","127.92","","","25","1004","","1006","25","1004","25","1000"
"CHAN-HOM","2009123N10111","WP","12:00:00","TS","20.35","127.73","","1006","25","1004","","1006","25","1004","25","1000"
"CHAN-HOM","2009123N10111","WP","15:00:00","TS","20.56","127.60","","","25","1004","","1006","25","1004","25","1000"
"CHAN-HOM","2009123N10111","WP","18:00:00","TS","20.78","127.48","","1006","25","1004","","1006","25","1004","25","1000"
"CHAN-HOM","2009123N10111","WP","21:00:00","TS","21.18","127.33","","","25","1004","","1006","25","1004","25","1000"
"CHAN-HOM","2009123N10111","WP","2009-05-11 00:00:00","TS","21.55","127.15","","1006","25","1004","","1006","25","1004","25","1000"
"CHAN-HOM","2009123N10111","WP","03:00:00","TS","21.63","126.88","","","22","1005","","1006","25","1004","23","1002"
"CHAN-HOM","2009123N10111","WP","06:00:00","TS","21.67","126.72","","1006","20","1007","","1006","25","1004","22","1004"
"CHAN-HOM","2009123N10111","WP","09:00:00","TS","21.91","126.94","","","20","1007","","1007","22","1005","22","1004"
"CHAN-HOM","2009123N10111","WP","12:00:00","TS","22.25","127.20","","1008","20","1007","","1008","19","1006","22","1004"
"CHAN-HOM","2009123N10111","WP","15:00:00","TS","22.62","127.22","","","20","1007","","1008","19","1006","22","1004"
"CHAN-HOM","2009123N10111","WP","18:00:00","TS","23.03","127.13","","1008","20","1007","","1008","19","1006","22","1004"
"CHAN-HOM","2009123N10111","WP","21:00:00","TS","23.44","126.97","","","20","1007","","1009","19","1006","22","1004"
"CHAN-HOM","2009123N10111","WP","2009-05-12 00:00:00","TS","23.81","126.87","","1010","20","1007","","1010","19","1006","22","1004"
"CHAN-HOM","2009123N10111","WP","03:00:00","TS","24.07","126.97","","","20","1007","","1009","19","1007","",""
"CHAN-HOM","2009123N10111","WP","06:00:00","TS","24.30","127.20","","1008","20","1007","","1008","19","1008","",""
"CHAN-HOM","2009123N10111","WP","09:00:00","TS","24.55","127.50","","","20","1007","","1008","19","1008","",""
"CHAN-HOM","2009123N10111","WP","12:00:00","TS","24.80","127.83","","1008","20","1007","","1008","19","1008","",""
"CHAN-HOM","2009123N10111","WP","15:00:00","TS","25.04","128.10","","","17","1008","","1008","19","1008","",""
"CHAN-HOM","2009123N10111","WP","18:00:00","TS","25.27","128.33","","1008","15","1010","","1008","19","1008","",""
"CHAN-HOM","2009123N10111","WP","21:00:00","TS","25.49","128.54","","","15","1010","","1008","19","1008","",""
"CHAN-HOM","2009123N10111","WP","2009-05-13 00:00:00","TS","25.70","128.73","","1008","15","1010","","1008","19","1008","",""
"LINFA","2009164N10131","WP","2009-06-13 06:00:00","NR","9.70","130.80","","","20","1007","","","","","",""
"LINFA","2009164N10131","WP","09:00:00","NR","9.92","130.35","","","20","1007","","","","","",""
"LINFA","2009164N10131","WP","12:00:00","NR","10.20","129.90","","","20","1007","","","","","",""
"LINFA","2009164N10131","WP","15:00:00","NR","10.57","129.45","","","20","1007","","","","","",""
"LINFA","2009164N10131","WP","18:00:00","NR","11.00","129.00","","","20","1007","","","","","",""
"LINFA","2009164N10131","WP","21:00:00","NR","11.43","128.54","","","20","1007","","","","","",""
"LINFA","2009164N10131","WP","2009-06-14 00:00:00","NR","11.90","128.10","","","20","1007","","","","","",""
"LINFA","2009164N10131","WP","03:00:00","NR","12.45","127.72","","","20","1006","","","","","",""
"LINFA","2009164N10131","WP","06:00:00","NR","13.00","127.30","","","20","1006","","","","","",""
"LINFA","2009164N10131","WP","09:00:00","NR","13.49","126.74","","","20","1006","","","","","",""
"LINFA","2009164N10131","WP","12:00:00","NR","13.90","126.10","","","20","1006","","","","","",""
"LINFA","2009164N10131","WP","15:00:00","NR","14.22","125.44","","","20","1006","","","","","",""
"LINFA","2009164N10131","WP","18:00:00","NR","14.50","124.80","","","20","1007","","","","","",""
"LINFA","2009164N10131","WP","21:00:00","NR","14.81","124.22","","","17","1008","","","","","",""
"LINFA","2009164N10131","WP","2009-06-15 00:00:00","NR","15.10","123.70","","","15","1010","","","","","",""
"LINFA","2009164N10131","WP","03:00:00","NR","15.30","123.20","","","15","1010","","","","","",""
"LINFA","2009164N10131","WP","06:00:00","NR","15.50","122.80","","","15","1010","","","","","",""
"LINFA","2009164N10131","WP","09:00:00","NR","15.79","122.57","","","15","1010","","","","","",""
"LINFA","2009164N10131","WP","12:00:00","NR","16.10","122.40","","","15","1010","","","","","",""
"LINFA","2009164N10131","WP","15:00:00","NR","16.33","122.16","","","15","1010","","","","","",""
"LINFA","2009164N10131","WP","18:00:00","NR","16.60","121.90","","","15","1010","","","","","",""
"LINFA","2009164N10131","WP","21:00:00","NR","17.07","121.69","","","15","1010","","","","","",""
"LINFA","2009164N10131","WP","2009-06-16 00:00:00","NR","17.50","121.40","","","15","1010","","","","","",""
"LINFA","2009164N10131","WP","03:00:00","NR","17.66","120.95","","","15","1010","","","","","",""
"LINFA","2009164N10131","WP","06:00:00","NR","17.70","120.40","","","15","1010","","","","","",""
"LINFA","2009164N10131","WP","09:00:00","NR","17.78","119.81","","","17","1008","","","","","",""
"LINFA","2009164N10131","WP","12:00:00","TS","17.80","119.20","","","20","1007","","","","","",""
"LINFA","2009164N10131","WP","15:00:00","TS","17.71","118.63","","","20","1007","","","","","",""
"LINFA","2009164N10131","WP","18:00:00","TS","17.60","118.10","","","20","1007","","","","","",""
"LINFA","2009164N10131","WP","21:00:00","TS","17.56","117.58","","","20","1007","","","","","",""
"LINFA","2009164N10131","WP","2009-06-17 00:00:00","NR","17.60","117.20","","","20","1007","","","","","",""
"LINFA","2009164N10131","WP","03:00:00","NR","17.79","117.10","","","22","1005","","","","","",""
"LINFA","2009164N10131","WP","06:00:00","TS","17.80","116.97","","1004","25","1004","","1004","25","1002","",""
"LINFA","2009164N10131","WP","09:00:00","TS","17.81","116.81","","","27","1002","","1004","25","1002","",""
"LINFA","2009164N10131","WP","12:00:00","TS","17.87","116.69","","1004","30","1000","","1004","25","1002","25","1000"
"LINFA","2009164N10131","WP","15:00:00","TS","17.90","116.58","","","32","998","","1003","27","1002","27","999"
"LINFA","2009164N10131","WP","18:00:00","TS","17.93","116.49","","1002","35","996","","1002","29","1002","30","998"
"LINFA","2009164N10131","WP","21:00:00","TS","17.93","116.38","","","37","994","","1001","31","1001","30","998"
"LINFA","2009164N10131","WP","2009-06-18 00:00:00","TS","17.88","116.30","35","1000","40","993","35","1000","34","1000","30","998"
"LINFA","2009164N10131","WP","03:00:00","TS","17.77","116.31","","","40","993","35","999","34","997","32","996"
"LINFA","2009164N10131","WP","06:00:00","TS","17.65","116.38","35","998","40","993","35","998","34","995","35","995"
"LINFA","2009164N10131","WP","09:00:00","TS","17.53","116.45","","","40","993","35","996","34","995","35","995"
"LINFA","2009164N10131","WP","12:00:00","TS","17.45","116.55","35","994","40","993","35","994","34","995","35","995"
"LINFA","2009164N10131","WP","15:00:00","TS","17.45","116.69","","","42","991","35","994","34","995","35","995"
"LINFA","2009164N10131","WP","18:00:00","TS","17.52","116.85","35","994","45","989","35","994","34","995","35","995"
"LINFA","2009164N10131","WP","21:00:00","TS","17.62","117.00","","","45","989","37","993","36","995","37","992"
"LINFA","2009164N10131","WP","2009-06-19 00:00:00","TS","17.80","117.12","40","992","45","989","40","992","38","995","40","990"
"LINFA","2009164N10131","WP","03:00:00","TS","18.07","117.25","","","47","987","42","991","41","992","40","990"
"LINFA","2009164N10131","WP","06:00:00","TS","18.42","117.33","45","990","50","985","45","990","44","990","40","990"
"LINFA","2009164N10131","WP","09:00:00","TS","18.83","117.31","","","52","983","47","987","46","990","42","989"
"LINFA","2009164N10131","WP","12:00:00","TS","19.22","117.25","50","985","55","982","50","985","48","990","45","988"
"LINFA","2009164N10131","WP","15:00:00","TS","19.52","117.19","","","57","980","50","985","48","990","47","986"
"LINFA","2009164N10131","WP","18:00:00","TS","19.75","117.15","50","985","60","978","50","985","48","990","50","985"
"LINFA","2009164N10131","WP","21:00:00","TS","19.96","117.17","","","62","976","52","982","51","987","50","985"
"LINFA","2009164N10131","WP","2009-06-20 00:00:00","TS","20.15","117.23","55","980","65","974","55","980","54","985","50","985"
"LINFA","2009164N10131","WP","03:00:00","TS","20.36","117.28","","","65","978","57","977","56","982","52","982"
"LINFA","2009164N10131","WP","06:00:00","TS","20.60","117.40","60","975","65","983","60","975","58","980","55","980"
"LINFA","2009164N10131","WP","09:00:00","TS","20.89","117.62","","","70","975","60","975","58","980","57","977"
"LINFA","2009164N10131","WP","12:00:00","TS","21.23","117.85","60","975","75","967","60","975","58","980","60","975"
"LINFA","2009164N10131","WP","15:00:00","TS","21.56","118.00","","","72","968","60","975","58","980","60","975"
"LINFA","2009164N10131","WP","18:00:00","TS","21.95","118.13","60","975","70","970","60","975","58","980","60","975"
"LINFA","2009164N10131","WP","21:00:00","TS","22.40","118.25","","","67","972","60","975","58","980","55","977"
"LINFA","2009164N10131","WP","2009-06-21 00:00:00","TS","22.88","118.35","60","975","65","974","60","975","58","980","50","980"
"LINFA","2009164N10131","WP","03:00:00","TS","23.32","118.40","","","60","978","57","977","56","980","47","981"
"LINFA","2009164N10131","WP","06:00:00","TS","23.72","118.43","55","980","55","982","55","980","54","980","45","982"
"LINFA","2009164N10131","WP","09:00:00","TS","24.06","118.40","","","52","983","52","980","54","980","45","982"
"LINFA","2009164N10131","WP","12:00:00","TS","24.38","118.43","50","980","50","985","50","980","54","980","45","982"
"LINFA","2009164N10131","WP","15:00:00","TS","24.75","118.58","","","42","991","45","986","49","985","45","983"
"LINFA","2009164N10131","WP","18:00:00","TS","25.15","118.83","40","992","35","997","40","992","44","990","45","985"
"LINFA","2009164N10131","WP","21:00:00","TS","25.51","119.10","","","32","997","37","994","41","992","42","987"
"LINFA","2009164N10131","WP","2009-06-22 00:00:00","TS","25.93","119.45","35","996","30","998","35","996","38","995","40","990"
"LINFA","2009164N10131","WP","03:00:00","TS","26.49","119.87","","","30","999","","997","36","995","37","991"
"LINFA","2009164N10131","WP","06:00:00","TS","27.12","120.38","","998","30","1000","","998","34","995","35","992"
"LINFA","2009164N10131","WP","09:00:00","TS","27.72","120.95","","","27","1002","","999","29","996","30","993"
"LINFA","2009164N10131","WP","12:00:00","TS","28.28","121.52","","1000","25","1004","","1000","25","998","25","995"
"LINFA","2009164N10131","WP","15:00:00","TS","28.77","122.02","","","","","","1000","25","999","25","996"
"LINFA","2009164N10131","WP","18:00:00","TS","29.14","122.51","","1000","","","","1000","25","1000","25","998"
"LINFA","2009164N10131","WP","21:00:00","TS","29.48","123.08","","","","","","1000","25","1000","25","998"
"LINFA","2009164N10131","WP","2009-06-23 00:00:00","TS","29.74","123.76","","1000","","","","1000","25","1000","25","998"
"LINFA","2009164N10131","WP","03:00:00","TS","29.79","124.42","","","","","","1000","27","1000","",""
"LINFA","2009164N10131","WP","06:00:00","ET","30.05","125.40","","1000","","","","1000","29","1000","",""
"LINFA","2009164N10131","WP","09:00:00","ET","30.79","127.04","","","","","","999","29","999","",""
"LINFA","2009164N10131","WP","12:00:00","ET","31.70","129.10","","998","","","","998","29","998","",""
"LINFA","2009164N10131","WP","15:00:00","ET","32.52","131.23","","","","","","998","27","998","",""
"LINFA","2009164N10131","WP","18:00:00","ET","33.20","133.40","","998","","","","998","25","998","",""
"LINFA","2009164N10131","WP","21:00:00","ET","33.55","135.33","","","","","","998","25","998","",""
"LINFA","2009164N10131","WP","2009-06-24 00:00:00","ET","33.95","137.30","","998","","","","998","25","998","",""
"LINFA","2009164N10131","WP","03:00:00","ET","34.73","139.65","","","","","","999","25","999","",""
"LINFA","2009164N10131","WP","06:00:00","ET","35.65","142.00","","1000","","","","1000","25","1000","",""
"LINFA","2009164N10131","WP","09:00:00","ET","36.53","144.07","","","","","","1000","25","1000","",""
"LINFA","2009164N10131","WP","12:00:00","ET","37.40","145.90","","1000","","","","1000","25","1000","",""
"LINFA","2009164N10131","WP","15:00:00","ET","38.24","147.53","","","","","","1001","25","1001","",""
"LINFA","2009164N10131","WP","18:00:00","ET","39.00","149.06","","1002","","","","1002","25","1002","",""
"LINFA","2009164N10131","WP","21:00:00","ET","39.60","150.66","","","","","","1002","25","1002","",""
"LINFA","2009164N10131","WP","2009-06-25 00:00:00","ET","40.10","152.30","","1002","","","","1002","25","1002","",""
"LINFA","2009164N10131","WP","03:00:00","ET","40.63","154.15","","","","","","1002","","","",""
"LINFA","2009164N10131","WP","06:00:00","ET","41.10","155.80","","1002","","","","1002","","","",""
"LINFA","2009164N10131","WP","09:00:00","ET","41.52","156.82","","","","","","1002","","","",""
"LINFA","2009164N10131","WP","12:00:00","ET","41.90","157.60","","1002","","","","1002","","","",""
"LINFA","2009164N10131","WP","15:00:00","ET","42.29","158.66","","","","","","1002","","","",""
"LINFA","2009164N10131","WP","18:00:00","ET","42.60","159.60","","1002","","","","1002","","","",""
"LINFA","2009164N10131","WP","21:00:00","ET","42.76","160.16","","","","","","1003","","","",""
"LINFA","2009164N10131","WP","2009-06-26 00:00:00","ET","42.90","160.60","","1004","","","","1004","","","",""
"LINFA","2009164N10131","WP","03:00:00","ET","43.19","161.18","","","","","","1004","","","",""
"LINFA","2009164N10131","WP","06:00:00","ET","43.50","161.80","","1004","","","","1004","","","",""
"LINFA","2009164N10131","WP","09:00:00","ET","43.69","162.47","","","","","","1004","","","",""
"LINFA","2009164N10131","WP","12:00:00","ET","43.90","163.10","","1004","","","","1004","","","",""
"LINFA","2009164N10131","WP","15:00:00","ET","44.20","163.54","","","","","","1005","","","",""
"LINFA","2009164N10131","WP","18:00:00","ET","44.60","164.00","","1006","","","","1006","","","",""
"LINFA","2009164N10131","WP","21:00:00","ET","45.06","164.68","","","","","","1006","","","",""
"LINFA","2009164N10131","WP","2009-06-27 00:00:00","ET","45.60","165.40","","1006","","","","1006","","","",""
"LINFA","2009164N10131","WP","03:00:00","ET","46.19","166.00","","","","","","1005","","","",""
"LINFA","2009164N10131","WP","06:00:00","ET","46.80","166.60","","1004","","","","1004","","","",""
"LINFA","2009164N10131","WP","09:00:00","ET","47.34","167.33","","","","","","1004","","","",""
"LINFA","2009164N10131","WP","12:00:00","ET","47.90","168.00","","1004","","","","1004","","","",""
"LINFA","2009164N10131","WP","15:00:00","ET","48.58","168.43","","","","","","1004","","","",""
"LINFA","2009164N10131","WP","18:00:00","ET","49.30","168.80","","1004","","","","1004","","","",""
"LINFA","2009164N10131","WP","21:00:00","ET","49.94","169.31","","","","","","1004","","","",""
"LINFA","2009164N10131","WP","2009-06-28 00:00:00","ET","50.60","169.90","","1004","","","","1004","","","",""
"LINFA","2009164N10131","WP","03:00:00","ET","51.32","170.52","","","","","","1004","","","",""
"LINFA","2009164N10131","WP","06:00:00","ET","52.10","171.20","","1004","","","","1004","","","",""
"LINFA","2009164N10131","WP","09:00:00","ET","52.95","171.99","","","","","","1004","","","",""
"LINFA","2009164N10131","WP","12:00:00","ET","53.80","172.70","","1004","","","","1004","","","",""
"LINFA","2009164N10131","WP","15:00:00","ET","54.59","173.14","","","","","","1004","","","",""
"LINFA","2009164N10131","WP","18:00:00","ET","55.30","173.40","","1004","","","","1004","","","",""
"LINFA","2009164N10131","WP","21:00:00","ET","55.89","173.62","","","","","","1005","","","",""
"LINFA","2009164N10131","WP","2009-06-29 00:00:00","ET","56.40","173.80","","1006","","","","1006","","","",""
"LINFA","2009164N10131","WP","03:00:00","ET","56.93","174.07","","","","","","1006","","","",""
"LINFA","2009164N10131","WP","06:00:00","ET","57.40","174.30","","1006","","","","1006","","","",""
"LINFA","2009164N10131","WP","09:00:00","ET","57.79","174.45","","","","","","1007","","","",""
"LINFA","2009164N10131","WP","12:00:00","ET","58.10","174.40","","1008","","","","1008","","","",""
"LINFA","2009164N10131","WP","15:00:00","ET","58.36","174.02","","","","","","1008","","","",""
"LINFA","2009164N10131","WP","18:00:00","ET","58.50","173.50","","1008","","","","1008","","","",""
"LINFA","2009164N10131","WP","21:00:00","ET","58.49","173.08","","","","","","1008","","","",""
"LINFA","2009164N10131","WP","2009-06-30 00:00:00","ET","58.40","172.70","","1008","","","","1008","","","",""
"LINFA","2009164N10131","WP","03:00:00","ET","58.32","172.30","","","","","","1007","","","",""
"LINFA","2009164N10131","WP","06:00:00","ET","58.20","172.00","","1006","","","","1006","","","",""
"LINFA","2009164N10131","WP","09:00:00","ET","58.02","171.89","","","","","","1006","","","",""
"LINFA","2009164N10131","WP","12:00:00","ET","57.80","171.90","","1006","","","","1006","","","",""
"NANGKA","2009173N10132","WP","2009-06-22 00:00:00","NR","10.00","132.30","","","15","1010","","","","","",""
"NANGKA","2009173N10132","WP","03:00:00","NR","10.38","131.51","","","20","1007","","","","","",""
"NANGKA","2009173N10132","WP","06:00:00","TS","10.70","130.70","","","25","1004","","","","","",""
"NANGKA","2009173N10132","WP","09:00:00","TS","10.91","129.87","","","27","1002","","","","","",""
"NANGKA","2009173N10132","WP","12:00:00","TS","10.95","129.10","","1002","30","1000","","1002","25","1002","",""
"NANGKA","2009173N10132","WP","15:00:00","TS","10.90","128.54","","","30","1000","","1002","27","1002","",""
"NANGKA","2009173N10132","WP","18:00:00","TS","10.94","127.96","","1002","30","1000","","1002","29","1002","25","1004"
"NANGKA","2009173N10132","WP","21:00:00","TS","11.11","127.27","","","32","998","","1001","29","1001","27","1002"
"NANGKA","2009173N10132","WP","2009-06-23 00:00:00","TS","11.34","126.59","","1000","35","996","","1000","29","1000","30","1000"
"NANGKA","2009173N10132","WP","03:00:00","TS","11.58","126.02","","","35","999","","998","31","997","32","998"
"NANGKA","2009173N10132","WP","06:00:00","TS","11.82","125.48","35","996","35","1003","35","996","34","995","35","996"
"NANGKA","2009173N10132","WP","09:00:00","TS","11.99","124.90","","","35","1002","37","995","34","995","35","995"
"NANGKA","2009173N10132","WP","12:00:00","TS","12.13","124.33","40","994","35","1001","40","994","34","995","35","995"
"NANGKA","2009173N10132","WP","15:00:00","TS","12.28","123.78","","","40","999","40","994","36","995","37","993"
"NANGKA","2009173N10132","WP","18:00:00","TS","12.45","123.25","40","994","45","998","40","994","38","995","40","992"
"NANGKA","2009173N10132","WP","21:00:00","TS","12.62","122.72","","","45","993","40","994","38","995","40","992"
"NANGKA","2009173N10132","WP","2009-06-24 00:00:00","TS","12.80","122.20","40","994","45","988","40","994","38","995","40","992"
"NANGKA","2009173N10132","WP","03:00:00","TS","13.02","121.70","","","42","993","40","994","38","995","40","992"
"NANGKA","2009173N10132","WP","06:00:00","TS","13.25","121.23","40","994","40","998","40","994","38","995","40","992"
"NANGKA","2009173N10132","WP","09:00:00","TS","13.46","120.79","","","40","998","40","994","38","995","40","992"
"NANGKA","2009173N10132","WP","12:00:00","TS","13.70","120.38","40","994","40","998","40","994","38","995","40","992"
"NANGKA","2009173N10132","WP","15:00:00","TS","13.99","119.93","","","40","998","40","995","38","995","40","992"
"NANGKA","2009173N10132","WP","18:00:00","TS","14.35","119.50","40","996","40","998","40","996","38","995","40","992"
"NANGKA","2009173N10132","WP","21:00:00","TS","14.76","119.10","","","42","998","40","996","38","995","42","991"
"NANGKA","2009173N10132","WP","2009-06-25 00:00:00","TS","15.22","118.75","40","996","45","998","40","996","38","995","45","990"
"NANGKA","2009173N10132","WP","03:00:00","TS","15.71","118.49","","","45","998","40","996","38","995","42","991"
"NANGKA","2009173N10132","WP","06:00:00","TS","16.25","118.25","40","996","45","998","40","996","38","995","40","992"
"NANGKA","2009173N10132","WP","09:00:00","TS","16.85","117.95","","","42","999","37","996","38","995","37","993"
"NANGKA","2009173N10132","WP","12:00:00","TS","17.45","117.60","35","996","40","1001","35","996","38","996","35","994"
"NANGKA","2009173N10132","WP","15:00:00","TS","17.98","117.21","","","40","1001","35","996","38","996","35","994"
"NANGKA","2009173N10132","WP","18:00:00","TS","18.45","116.83","35","996","40","1002","35","996","38","996","35","994"
"NANGKA","2009173N10132","WP","21:00:00","TS","18.84","116.49","","","40","997","35","996","38","996","35","994"
"NANGKA","2009173N10132","WP","2009-06-26 00:00:00","TS","19.30","116.20","35","996","40","993","35","996","38","996","35","994"
"NANGKA","2009173N10132","WP","03:00:00","TS","19.99","115.98","","","40","997","35","996","41","993","35","994"
"NANGKA","2009173N10132","WP","06:00:00","TS","20.75","115.73","35","996","40","1001","35","996","44","990","35","994"
