"NAME","ID","BASIN","ISO_TIME_________","NATURE","LAT","LON","WMO WIND","WMO PRES","USA WIND","USA PRES","TOKYO WIND","TOKYO PRES","CMA WIND","CMA PRES","HKO WIND","HKO PRES"
"KAI-TAK","2000185N15117","WP","2000-07-02 12:00:00","TS","15.30","117.20","","","","","","23","1002","",""
"KAI-TAK","2000185N15117","WP","15:00:00","TS","15.52","117.35","","","","","","23","1002","",""
"KAI-TAK","2000185N15117","WP","18:00:00","TS","15.70","117.50","","","","","","23","1002","",""
"KAI-TAK","2000185N15117","WP","21:00:00","TS","15.82","117.64","","","","","","23","1001","",""
"KAI-TAK","2000185N15117","WP","2000-07-03 00:00:00","TS","15.90","117.80","","","","","","23","1000","",""
"KAI-TAK","2000185N15117","WP","03:00:00","TS","15.96","118.04","","","","","","26","999","",""
"KAI-TAK","2000185N15117","WP","06:00:00","TS","15.94","118.26","","","15","","","29","998","",""
"KAI-TAK","2000185N15117","WP","09:00:00","TS","15.97","118.58","","","15","","","29","998","",""
"KAI-TAK","2000185N15117","WP","12:00:00","TS","16.00","118.91","","1000","15","","1000","29","998","",""
"KAI-TAK","2000185N15117","WP","15:00:00","TS","16.08","119.12","","","17","","998","29","998","",""
"KAI-TAK","2000185N15117","WP","18:00:00","TS","16.22","119.28","","996","20","","996","29","998","",""
"KAI-TAK","2000185N15117","WP","21:00:00","TS","16.39","119.45","","","20","","996","29","998","",""
"KAI-TAK","2000185N15117","WP","2000-07-04 00:00:00","TS","16.62","119.62","","996","20","","996","29","998","30","994"
"KAI-TAK","2000185N15117","WP","03:00:00","TS","16.97","119.88","","","25","","995","29","996","30","994"
"KAI-TAK","2000185N15117","WP","06:00:00","TS","17.41","120.13","","994","30","","994","29","995","30","994"
"KAI-TAK","2000185N15117","WP","09:00:00","TS","17.90","120.31","","","27","","995","29","995","30","994"
"KAI-TAK","2000185N15117","WP","12:00:00","TS","18.33","120.45","","996","25","","996","29","995","30","994"
"KAI-TAK","2000185N15117","WP","15:00:00","TS","18.57","120.56","","","25","","995","29","995","30","994"
"KAI-TAK","2000185N15117","WP","18:00:00","TS","18.70","120.63","","994","25","","994","29","995","30","994"
"KAI-TAK","2000185N15117","WP","21:00:00","TS","18.80","120.67","","","25","","994","29","995","30","994"
"KAI-TAK","2000185N15117","WP","2000-07-05 00:00:00","TS","18.85","120.68","","994","25","","994","29","995","30","994"
"KAI-TAK","2000185N15117","WP","03:00:00","TS","18.89","120.64","","","25","","994","29","995","32","993"
"KAI-TAK","2000185N15117","WP","06:00:00","TS","18.92","120.55","","994","25","","994","29","995","35","992"
"KAI-TAK","2000185N15117","WP","09:00:00","TS","18.98","120.42","","","27","","994","29","995","37","992"
"KAI-TAK","2000185N15117","WP","12:00:00","TS","19.05","120.28","","994","30","","994","29","995","40","992"
"KAI-TAK","2000185N15117","WP","15:00:00","TS","19.16","120.19","","","32","","993","33","992","42","991"
"KAI-TAK","2000185N15117","WP","18:00:00","TS","19.28","120.10","40","992","35","40","992","38","990","45","990"
"KAI-TAK","2000185N15117","WP","21:00:00","TS","19.38","119.99","","","40","45","988","43","987","47","987"
"KAI-TAK","2000185N15117","WP","2000-07-06 00:00:00","TS","19.48","119.85","50","985","45","50","985","48","985","50","985"
"KAI-TAK","2000185N15117","WP","03:00:00","TS","19.57","119.70","","","50","55","980","51","982","52","982"
"KAI-TAK","2000185N15117","WP","06:00:00","TS","19.67","119.53","60","975","55","60","975","54","980","55","980"
"KAI-TAK","2000185N15117","WP","09:00:00","TS","19.80","119.29","","","57","62","972","56","977","57","977"
"KAI-TAK","2000185N15117","WP","12:00:00","TS","19.90","119.05","65","970","60","65","970","58","975","60","975"
"KAI-TAK","2000185N15117","WP","15:00:00","TS","19.95","118.86","","","62","67","967","58","975","62","972"
"KAI-TAK","2000185N15117","WP","18:00:00","TS","19.92","118.70","70","965","65","70","965","58","975","65","970"
"KAI-TAK","2000185N15117","WP","21:00:00","TS","19.79","118.54","","","65","72","962","61","972","67","967"
"KAI-TAK","2000185N15117","WP","2000-07-07 00:00:00","TS","19.65","118.48","75","960","65","75","960","64","970","70","965"
